,BORO,STORIES,FULLVAL,YEAR,LOT,BLDGCL,AVTOT2,Community_Board,Council_District,Lot_Area,Building_Area,Census_Tract,AVLAND2,EXLAND2,EXTOT2,EXCD2
69420,bor_3,str_1,val_1,yrs_1,lot_2,bcl_R4,transval_1,cmb_312,cds_44,lotarea_1,buildingarea_1,census_1,avland2_1,exland2_1,extot2_1,extot2_1
1673,bor_1,str_1,val_2,yrs_3,lot_1,bcl_C6,transval_2,cmb_111,cds_8,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
15769,bor_1,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
51362,bor_2,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_211,cds_13,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
2603,bor_2,str_1,val_2,yrs_3,lot_1,bcl_C1,transval_2,cmb_206,cds_15,lotarea_1,buildingarea_1,census_3,avland2_2,exland2_1,extot2_3,extot2_3
2022,bor_1,str_1,val_3,yrs_3,lot_1,bcl_C1,transval_3,cmb_109,cds_9,lotarea_1,buildingarea_1,census_3,avland2_2,exland2_2,extot2_3,extot2_3
29868,bor_4,str_1,val_3,yrs_2,lot_1,bcl_M1,transval_3,cmb_407,cds_20,lotarea_2,buildingarea_1,census_2,avland2_3,exland2_3,extot2_3,extot2_3
3835,bor_2,str_1,val_2,yrs_3,lot_1,bcl_M1,transval_2,cmb_210,cds_13,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
40659,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
27975,bor_3,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_314,cds_40,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
4789,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_317,cds_40,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
4747,bor_3,str_1,val_2,yrs_3,lot_2,bcl_M1,transval_2,cmb_305,cds_42,lotarea_1,buildingarea_1,census_2,avland2_1,exland2_1,extot2_2,extot2_2
65984,bor_2,str_1,val_2,yrs_1,lot_1,bcl_D4,transval_2,cmb_204,cds_8,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
23463,bor_1,str_1,val_3,yrs_2,lot_1,bcl_C6,transval_3,cmb_104,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
9540,bor_1,str_1,val_2,yrs_3,lot_1,bcl_C6,transval_2,cmb_109,cds_7,lotarea_1,buildingarea_1,census_3,avland2_2,exland2_2,extot2_3,extot2_3
7550,bor_1,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_2,cmb_104,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
41054,bor_1,str_1,val_2,yrs_2,lot_1,bcl_C5,transval_2,cmb_110,cds_9,lotarea_1,buildingarea_1,census_1,avland2_1,exland2_1,extot2_2,extot2_2
42439,bor_2,str_1,val_2,yrs_2,lot_1,bcl_C1,transval_2,cmb_211,cds_15,lotarea_1,buildingarea_1,census_3,avland2_2,exland2_1,extot2_3,extot2_3
69730,bor_3,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_315,cds_48,lotarea_3,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
40446,bor_1,str_1,val_2,yrs_2,lot_1,bcl_D4,transval_2,cmb_110,cds_9,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
36733,bor_4,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_402,cds_26,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
56289,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
47189,bor_1,str_2,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_102,cds_3,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
39944,bor_1,str_1,val_2,yrs_2,lot_1,bcl_C6,transval_2,cmb_106,cds_4,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
20870,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_402,cds_26,lotarea_3,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
22284,bor_4,str_1,val_3,yrs_3,lot_2,bcl_D4,transval_3,cmb_409,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
13401,bor_4,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
16601,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
28985,bor_4,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_403,cds_25,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
61834,bor_4,str_1,val_2,yrs_1,lot_1,bcl_M1,transval_2,cmb_411,cds_19,lotarea_2,buildingarea_1,census_2,avland2_3,exland2_3,extot2_3,extot2_3
31381,bor_1,str_1,val_3,yrs_2,lot_1,bcl_Z4,transval_3,cmb_106,cds_4,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
19962,bor_3,str_1,val_3,yrs_3,lot_1,bcl_M3,transval_3,cmb_305,cds_37,lotarea_2,buildingarea_1,census_2,avland2_3,exland2_3,extot2_3,extot2_3
26872,bor_3,str_1,val_2,yrs_2,lot_2,bcl_R2,transval_2,cmb_306,cds_39,lotarea_2,buildingarea_2,census_1,avland2_2,exland2_1,extot2_2,extot2_2
17063,bor_1,str_1,val_2,yrs_3,lot_2,bcl_R2,transval_2,cmb_110,cds_9,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
44802,bor_3,str_1,val_3,yrs_2,lot_2,bcl_C6,transval_3,cmb_315,cds_48,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
6864,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_411,cds_23,lotarea_2,buildingarea_1,census_3,avland2_3,exland2_1,extot2_1,extot2_1
57604,bor_1,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_109,cds_7,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
6429,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_407,cds_20,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
40546,bor_1,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_1,extot2_1,extot2_1
71237,bor_4,str_1,val_3,yrs_1,lot_1,bcl_C6,transval_3,cmb_411,cds_23,lotarea_3,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
64855,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
30356,bor_4,str_1,val_3,yrs_2,lot_1,bcl_M1,transval_3,cmb_412,cds_27,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
21312,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
16422,bor_1,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
40709,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_2,extot2_2,extot2_2
62717,bor_4,str_1,val_3,yrs_1,lot_1,bcl_C6,transval_3,cmb_407,cds_19,lotarea_2,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
47752,bor_1,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
40142,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_106,cds_4,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
13020,bor_4,str_1,val_2,yrs_3,lot_1,bcl_M9,transval_2,cmb_402,cds_26,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
69355,bor_3,str_3,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_312,cds_44,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
4437,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M1,transval_2,cmb_303,cds_36,lotarea_1,buildingarea_1,census_1,avland2_1,exland2_1,extot2_2,extot2_2
70754,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_407,cds_20,lotarea_3,buildingarea_3,census_1,avland2_3,exland2_3,extot2_3,extot2_3
45254,bor_4,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_404,cds_25,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
10579,bor_2,str_1,val_1,yrs_3,lot_2,bcl_R4,transval_1,cmb_211,cds_13,lotarea_2,buildingarea_1,census_1,avland2_1,exland2_1,extot2_1,extot2_1
25404,bor_2,str_1,val_2,yrs_2,lot_1,bcl_C1,transval_2,cmb_204,cds_16,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
799,bor_1,str_3,val_2,yrs_3,lot_3,bcl_R4,transval_2,cmb_104,cds_3,lotarea_2,buildingarea_2,census_1,avland2_2,exland2_2,extot2_2,extot2_2
20084,bor_3,str_1,val_3,yrs_3,lot_1,bcl_M9,transval_3,cmb_312,cds_39,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
16638,bor_1,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_108,cds_5,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_2,extot2_2,extot2_2
69976,bor_4,str_1,val_3,yrs_1,lot_1,bcl_F1,transval_3,cmb_402,cds_26,lotarea_3,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
7608,bor_1,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_104,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
61190,bor_3,str_1,val_2,yrs_1,lot_1,bcl_M1,transval_2,cmb_312,cds_39,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
13410,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_3,buildingarea_3,census_3,avland2_3,exland2_3,extot2_3,extot2_3
41159,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_109,cds_7,lotarea_3,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
8603,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
29177,bor_4,str_1,val_3,yrs_2,lot_2,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_1,census_3,avland2_3,exland2_1,extot2_1,extot2_1
55566,bor_1,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_104,cds_3,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
52318,bor_3,str_1,val_2,yrs_1,lot_1,bcl_M1,transval_2,cmb_303,cds_36,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
47776,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
25074,bor_1,str_3,val_2,yrs_2,lot_3,bcl_R4,transval_2,cmb_107,cds_6,lotarea_2,buildingarea_2,census_1,avland2_2,exland2_1,extot2_1,extot2_1
12916,bor_3,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_318,cds_46,lotarea_3,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
57716,bor_2,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_204,cds_16,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
4878,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_307,cds_39,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
41415,bor_2,str_1,val_2,yrs_2,lot_1,bcl_C7,transval_2,cmb_203,cds_16,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
16138,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_106,cds_4,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
23317,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_106,cds_2,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
60672,bor_3,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_308,cds_35,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
28902,bor_4,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_403,cds_25,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
9089,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
19715,bor_3,str_1,val_2,yrs_3,lot_3,bcl_R2,transval_2,cmb_302,cds_35,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_2,extot2_2
40061,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
65875,bor_1,str_1,val_2,yrs_1,lot_1,bcl_M1,transval_2,cmb_110,cds_9,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
5168,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_314,cds_45,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
23561,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
23428,bor_1,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_106,cds_4,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
37699,bor_4,str_1,val_3,yrs_2,lot_2,bcl_D4,transval_3,cmb_407,cds_20,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
14899,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D7,transval_3,cmb_102,cds_2,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
17285,bor_2,str_1,val_2,yrs_3,lot_2,bcl_C6,transval_2,cmb_202,cds_17,lotarea_1,buildingarea_1,census_3,avland2_2,exland2_1,extot2_2,extot2_2
15805,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
2261,bor_1,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_110,cds_9,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
40317,bor_1,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
20778,bor_3,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_318,cds_46,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
15024,bor_1,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_102,cds_1,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
31207,bor_1,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_106,cds_2,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
8210,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
900,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
62296,bor_4,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_409,cds_29,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_2,extot2_2
64608,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
66115,bor_1,str_1,val_2,yrs_1,lot_1,bcl_C1,transval_2,cmb_110,cds_9,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
37325,bor_4,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_409,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
69271,bor_3,str_1,val_1,yrs_1,lot_1,bcl_M1,transval_1,cmb_305,cds_42,lotarea_1,buildingarea_1,census_2,avland2_1,exland2_1,extot2_1,extot2_1
69654,bor_3,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
65508,bor_1,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
21466,bor_4,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_1,extot2_1,extot2_1
4394,bor_3,str_1,val_1,yrs_3,lot_2,bcl_R2,transval_1,cmb_303,cds_41,lotarea_1,buildingarea_1,census_1,avland2_1,exland2_1,extot2_1,extot2_1
31708,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
13687,bor_4,str_1,val_3,yrs_3,lot_1,bcl_M9,transval_3,cmb_407,cds_20,lotarea_2,buildingarea_1,census_2,avland2_3,exland2_3,extot2_3,extot2_3
9983,bor_2,str_1,val_2,yrs_3,lot_1,bcl_C6,transval_2,cmb_207,cds_11,lotarea_1,buildingarea_1,census_3,avland2_2,exland2_1,extot2_3,extot2_3
62261,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_409,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
28608,bor_3,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_313,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
62071,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
9909,bor_2,str_1,val_2,yrs_3,lot_1,bcl_C1,transval_2,cmb_206,cds_17,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
2136,bor_1,str_3,val_3,yrs_3,lot_2,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
9257,bor_1,str_1,val_2,yrs_3,lot_1,bcl_C6,transval_2,cmb_109,cds_9,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
8206,bor_1,str_2,val_3,yrs_3,lot_2,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
15685,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
5468,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
41919,bor_2,str_1,val_3,yrs_2,lot_1,bcl_O9,transval_3,cmb_210,cds_13,lotarea_3,buildingarea_3,census_1,avland2_3,exland2_3,extot2_3,extot2_3
5856,bor_4,str_2,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_402,cds_26,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
4954,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M1,transval_2,cmb_312,cds_44,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
64567,bor_1,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
64551,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
48549,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
68233,bor_2,str_1,val_3,yrs_1,lot_3,bcl_D4,transval_3,cmb_208,cds_11,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
5530,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_313,cds_48,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_2,extot2_2,extot2_2
34856,bor_3,str_1,val_3,yrs_2,lot_1,bcl_P7,transval_3,cmb_302,cds_33,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
3097,bor_2,str_1,val_2,yrs_3,lot_1,bcl_C6,transval_2,cmb_209,cds_18,lotarea_2,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
69312,bor_3,str_1,val_3,yrs_1,lot_1,bcl_M2,transval_3,cmb_312,cds_44,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_3,extot2_3
5452,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
822,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
65311,bor_1,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_3,census_1,avland2_3,exland2_3,extot2_3,extot2_3
39031,bor_1,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_102,cds_3,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
63019,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_408,cds_24,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
54643,bor_4,str_1,val_3,yrs_1,lot_1,bcl_M1,transval_3,cmb_408,cds_24,lotarea_3,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
68132,bor_3,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_302,cds_33,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
70279,bor_4,str_1,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_1,extot2_1,extot2_1
44442,bor_3,str_1,val_2,yrs_2,lot_1,bcl_M9,transval_2,cmb_314,cds_40,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
36574,bor_3,str_1,val_2,yrs_2,lot_1,bcl_C6,transval_2,cmb_318,cds_46,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
41369,bor_2,str_1,val_2,yrs_2,lot_1,bcl_M1,transval_3,cmb_201,cds_8,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
45748,bor_4,str_1,val_3,yrs_2,lot_1,bcl_C6,transval_3,cmb_407,cds_19,lotarea_3,buildingarea_2,census_2,avland2_3,exland2_3,extot2_3,extot2_3
36548,bor_3,str_1,val_1,yrs_2,lot_2,bcl_R2,transval_1,cmb_318,cds_46,lotarea_1,buildingarea_1,census_1,avland2_1,exland2_1,extot2_1,extot2_1
43153,bor_2,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_212,cds_12,lotarea_3,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
48618,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_106,cds_5,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
8208,bor_1,str_3,val_3,yrs_3,lot_2,bcl_D4,transval_3,cmb_107,cds_6,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
28054,bor_3,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_314,cds_40,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
57497,bor_1,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_110,cds_9,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
4799,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M1,transval_2,cmb_317,cds_41,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_2,extot2_2
40630,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_2,extot2_2,extot2_2
